Index,Correlation Coefficient,Genes
8061,0.03778080167353146,HSP90AB1
18589,0.03777048761292298,TXNL4B
8025,0.037767960634627985,HS6ST3
10412,0.03776488208477361,MAGI2
15999,0.037764418440867815,SLC1A6
9562,0.03776190560226555,LNX2
18154,0.037761280788095215,TPM1
18443,0.03775928716623178,TTBK1
2775,0.037757243463083665,C9orf40
9597,0.03775577361168894,URAHP
6300,0.03775384784669787,FER1L5
3092,0.03774889479692381,CCDC150
916,0.03774407499166017,ARHGAP17
14968,0.03773730454936605,RNF32
9137,0.037731360058981825,KPNA5
17872,0.037728748660321186,TMEM212
9709,0.037727550436789846,LOC145845
18000,0.03772661855879079,TMSB4Y
261,0.03772557251351404,ADAM18
16739,0.037721648711320624,SPERT
19729,0.037718570909417146,ZNF418
13120,0.037712535341428106,PEX11B
1275,0.037709605462118864,ATXN3L
7293,0.037701272430256096,GPR50
6794,0.03770034568759219,GAMT
7447,0.037696800166712896,GSTT2
10810,0.03768023210580703,MGEA5
10655,0.03767771955270163,MED11
19613,0.037674980541386786,ZNF233
9713,0.03767219014831802,ILF3-DT
1630,0.037671897363097645,BTD
3879,0.03766811841666496,CLK4
13425,0.03766803923066697,PLCD3
13499,0.037658550145864604,PLP1
19216,0.03765802601883803,WRN
11252,0.037649035639850004,MUCL1
7898,0.037639286912214916,HNF1B
11697,0.037638634630165826,NEUROG2
4596,0.03762266160946981,DACH1
3260,0.037619155443691224,CCR5
10088,0.03761745232970436,LOC91450
888,0.037616335079161796,ARAP3
5700,0.037614565055608784,ETV2
1548,0.03761185467398978,BNIP2
13228,0.03760953243889215,PHIP
1353,0.03760849528163517,BAG5
9469,0.0376052115358519,LIAS
9105,0.037596621268659015,KLK15
14805,0.03759016858134711,RHOB
8197,0.03758496157822033,IFITM1
11090,0.037580381060077925,MRPS18B
5799,0.03757202081928522,FAIM2
17918,0.03756954952786304,TMEM51
8112,0.03756239324007687,HTR3D
6340,0.03756218576277978,FGF3
4819,0.03755804482813959,DET1
5573,0.03755559325793507,EPB41L1
5397,0.03755551343577421,EI24
9170,0.03754589402803499,KRT28
5167,0.037543765721976555,DSC2
9101,0.03754223295554543,KLK12
10914,0.03754126255296422,MMP17
12154,0.03753859130072769,OAF
8771,0.03753695386571305,KCNRG
8868,0.03753110436257954,KIAA0430
6006,0.037528507632993514,FAM26F
2949,0.03752219379992595,CARD11
4709,0.03752155314971245,DDI1
15459,0.03751750978289031,SCN4A
7727,0.03750971423159461,HHLA3
5682,0.037506347764650984,ESRRA
7446,0.03750561323533515,GSTT1
6707,0.037496446650618395,G6PC2
16245,0.037494274807530134,SLC6A1
11819,0.037483024161787955,NLRC5
11664,0.037482511938914984,NEK11
13854,0.03747424319477402,PRAMEF14
9391,0.03747105491653999,LDHB
19246,0.037468161340474614,XIST
16471,0.03746334951663189,SNORA38
19407,0.03745975282997026,ZCCHC18
1734,0.037456495049604285,C11orf41
19447,0.03745428959584612,ZER1
4759,0.03744946354448718,DDX59
19902,0.037447934745785665,ZNF648
15481,0.03744647629862033,SCRT2
11304,0.037438963217270124,MYH13
11409,0.03743291110127561,NACA
4900,0.03743033205689095,DIO3
12610,0.03742496821867009,ORAI2
16426,0.0374228087443121,SNHG11
16481,0.037421308177232986,SNORA47
15379,0.03741710386962713,SBK2
7742,0.03741142980970891,HIGD2B
8850,0.03739947771357886,KIAA0182
19766,0.03739886565572082,ZNF473
3762,0.037388455551383856,CIITA
12772,0.037385332384871434,PALM
8052,0.037382514906749556,HSF2BP
16823,0.037382204572671184,SPTLC1
13376,0.037378865587153205,PKNOX2
19893,0.03737225187917796,ZNF630
1318,0.03737012817169958,B3GAT3
1287,0.03736034694088135,AURKC
14430,0.03735634854686966,RAC1
9790,0.037355531631170676,GNAO1-DT
8464,0.03734688154147284,INVS
16250,0.0373434961987571,SLC6A2
11117,0.03733237241400118,MS4A12
12992,0.03733086179256314,PDC
7870,0.037327180618688074,HMGB3
15311,0.037325287606571014,S1PR4
9194,0.037320445290474284,KRT76
14186,0.03730960915496456,PTF1A
12343,0.037308823649263724,OR2B3
14153,0.037307107925545854,PSMF1
460,0.037303280347420566,AIM1
5299,0.03730201579612399,ECH1
5617,0.03729660819300678,EPS8L1
6922,0.03729156915233061,GFRA4
17393,0.03728941876837704,TCEAL2
15637,0.037286846131178865,SERPINA10
1524,0.037286009626050755,BMI1
13399,0.03726900945521908,PLA2G5
5577,0.037261820929590184,EPB41L4B
17092,0.03726060063711368,SULT2A1
143,0.037260412296743685,ACAT1
14137,0.0372575005450226,PSMD12
9823,0.03725218550625179,LINC01091
18160,0.03725184068052261,TPP1
7679,0.03724631966787545,HEPACAM
19647,0.03724449372092332,ZNF280C
16865,0.037236483403920155,SRPX
6784,0.03723504901259392,GALNTL1
5378,0.03723272832131778,EGFR
17632,0.03722971576706408,TIGD7
13909,0.037223080567964716,PRG3
8485,0.0372192452245864,IQCF1
5789,0.037218252885204334,FADS1
19252,0.03720576162638623,XKR7
10072,0.03720050628167476,FAM238B
14093,0.03719803122057239,PSG10
5756,0.03719733829729987,EZH1
6986,0.037196504262623,GJB4
13920,0.03719331119858687,PRIM2
16421,0.03718976079632078,SNCG
19285,0.03718932426887861,YARS
13523,0.03718052783080595,PM20D1
15828,0.037179152367255865,SHC2
5279,0.037177675096089075,E2F7
5800,0.037175729102316,FAIM3
19392,0.0371661661000648,ZC3H6
10922,0.03715904631503461,MMP25
303,0.03715387973284841,ADAMTSL4
13858,0.037151455624900666,PRAMEF18
20029,0.03715048705725137,ZNF831
8511,0.03714536581675677,IRF3
12716,0.0371393433480888,P704P
14712,0.037136839648470116,RFC1
16085,0.037133976804584176,SLC26A6
204,0.0371250308654349,ACSM1
14234,0.037115608881837604,PTPN22
16434,0.03711341804166446,SNHG7
8515,0.03711055113477081,IRF7
5930,0.037108353387364415,FAM171B
18346,0.037101406744477726,TRPM1
12037,0.03709450400259955,NT5C1A
11056,0.037086956713433386,MRPL33
10693,0.0370765831356813,MEGF6
7424,0.03707646030179766,GSK3B
5765,0.03706400835424344,F2
4177,0.037058869287998904,CPT1C
17669,0.037053146910434064,TLE2
2170,0.037052681884874,C1orf190
1140,0.037033265569516326,ATF4
745,0.03702854156612904,ANP32D
18773,0.037025030179118415,UNC13C
3129,0.03701415335357405,CCDC46
12902,0.03701154961339482,PCDHA9
11022,0.03700474411885386,MRFAP1L1
18122,0.03699901751453046,TOX2
10737,0.03699831404067218,METTL5
9928,0.03699072362954261,PPIAP80
7226,0.036987876338290746,GPR115
6541,0.03698025378743794,FOXA1
11309,0.036969465664367845,MYH2
6242,0.036967760901596106,FBXO5
19677,0.03696461416344226,ZNF32
7489,0.03695951292729131,GTSF1
6912,0.03695219296742709,GFI1B
10828,0.03695121040003818,MICALCL
15310,0.03694302314717658,S1PR3
1427,0.03693888622136197,BCL2
4187,0.03693774671162933,CRABP1
15414,0.03693632929153993,SCARNA2
8129,0.03693562399581246,HVCN1
15227,0.03693060044397975,RSPO4
5649,0.03693042752342968,ERI1
6447,0.03692721372271824,FLJ37307
15653,0.036920992269644556,SERPINB2
7172,0.03692026383906863,GOT1
5377,0.036918883279047236,EGFLAM
13546,0.03691629369555103,PMS2L4
1130,0.036916250804683845,ATAD2B
18971,0.03691605997980493,VKORC1
12828,0.036915881818982164,PARP4
13898,0.036909030832056024,PREB
13840,0.03690780526115931,PPY
8546,0.03690737505370607,ISX
3264,0.03690107289223483,CCR9
15278,0.03689604624655299,RXFP4
9195,0.036894617133460816,KRT77
4860,0.036892124394726,DHRS11
5070,0.036891897669459564,DNMBP
1077,0.03688957467193683,ASB17
1632,0.036888797896728664,BTF3L1
4334,0.03687802850937349,CSTB
14709,0.03687384005897,REXO1L1
853,0.036869310197774445,APOL3
6786,0.03686523697439213,GALNTL4
4171,0.03686178633244135,CPSF4
13609,0.036855362550557005,POLI
18938,0.036855292233457265,VCX2
7819,0.0368321071873683,HIST3H2A
14184,0.03683162645455598,PTENP1
18814,0.03682731215633589,UQCRHL
5677,0.036809969680218074,ESPNP
17418,0.036809463399243285,TCF7L1
737,0.03680683350743817,ANO5
12,0.036803909599286685,ANKRD20A20P
13467,0.03680368054552792,PLEKHG6
17833,0.036799332743046496,TMEM180
12778,0.03679700352113358,PANK1
15818,0.03679445591965061,SH3TC1
11746,0.036791859754380804,NHEDC2
5355,0.03678868027023807,EFHB
2601,0.036786253608432094,C6orf164
3359,0.03678400078748648,CD83
16760,0.036776650778481794,SPINK4
5194,0.036772687744517724,DTNB
5325,0.036768595069113175,EDN3
7943,0.03676239566672493,HOXA4
15640,0.03675866968796378,SERPINA13
7256,0.0367578978282246,GPR155
7626,0.03675119871651948,HCP5
12260,0.036750887001900524,OR10H1
19131,0.0367377440220715,WDR70
6256,0.036728424515664465,FCAMR
12645,0.03672125331705263,OSR1
14499,0.03671952032558114,RAP2A
3188,0.03671854034960285,CCDC96
2765,0.03671270077607138,C9orf171
10669,0.036707543887154075,MED22
17873,0.03670403839713996,TMEM213
19575,0.036701702979246416,ZNF180
14355,0.03669593813549178,RAB14
4690,0.03669457595440376,DCTN4
3241,0.036693292676482095,CCNH
9248,0.036692698610609205,KRTAP4-4
7379,0.03668612852605982,GRIN2A
14658,0.03668111144993988,RDH14
4226,0.03667853645981616,CRISPLD1
15586,0.03666042057476579,SEMA6A
19709,0.03665953919394338,ZNF385A
1674,0.036654828451122355,C10orf120
2100,0.03664862097245263,C19orf61
10751,0.036648457302053,MFAP4
11227,0.036642615286526965,MTRF1
15041,0.036638066235968846,RPL10A
16596,0.03663461377758461,SNX5
14113,0.03663230480795743,PSMA5
382,0.03663146951098019,AFARP1
712,0.036601219537758654,ANKRD49
3744,0.0365972459822272,CHST9
1559,0.03659603934052443,BOLL
1081,0.036581049995163,ASB4
6825,0.03657717826957895,GATAD2B
14825,0.03657001905250579,RIBC2
5716,0.036561564474809384,EVX1
4283,0.03655556769276594,CSF2RA
15590,0.03653098097532257,SEMA7A
6916,0.03652800477044828,GFOD2
18222,0.03652631799263096,TREH
11861,0.03651300307305643,NOBOX
16116,0.036502322233495574,SLC2A9
15365,0.03649924206582428,SASH3
15901,0.0364977566599015,SIRT3
169,0.036496645087510535,ACO2
19778,0.036495427934996966,ZNF491
8648,0.03648755957760652,JUB
10200,0.03648587242098643,LRRC34
1114,0.036485408096155594,ASPM
2184,0.03648316496347787,C1orf223
12143,0.03648276147615863,NXN
7385,0.03648009511756885,GRINA
17296,0.03647467831684544,TAS2R41
11657,0.03647259045058739,NEFL
15067,0.03646670431613836,RPL23AP64
4536,0.036465939398818856,CYP2A6
6499,0.036459697180150956,FMN1
2417,0.036457649235821794,C2orf74
4374,0.036456236677228214,CTNNAL1
7957,0.036455524777591126,HOXB9
2508,0.03644846329298496,C4orf36
17460,0.03643807533225628,TDRD7
8901,0.03643802778711196,KIAA1109
16901,0.03643198644913664,SSTR3
166,0.036429368527165884,ACMSD
11132,0.03642309549607405,MSH3
4276,0.036420710287249886,CSDAP1
15889,0.03641919806115004,SIP1
1477,0.03640525037829865,BET3L
5499,0.03639967648891299,ELP4
6013,0.03639754799469477,FAM35B
6970,0.03639046198006275,GIPC2
1909,0.03638573348376298,C15orf26
17290,0.03638271602550744,TAS2R30
2241,0.03638142516793164,C1QTNF1
11873,0.03638112900661943,NOL4
11726,0.0363789455472192,NFKBIL1
14625,0.036371808248902925,RBP7
19025,0.036368854348971316,VSIG2
2141,0.03636810385773125,C1orf135
19733,0.036361642487799564,ZNF425
19050,0.036361084784248966,VWDE
18697,0.0363597013953576,UBTFL1
15125,0.036347192621292254,RPS10P7
17153,0.03634393783532816,SYMPK
14951,0.036343640004894026,RNF207
7354,0.03633420191154262,GRB10
10553,0.036325019194219495,MAT2A
18026,0.036321704234507764,TNFRSF11A
929,0.036318251586453514,ARHGAP30
18719,0.03631062220778168,UCP1
10902,0.03630910241098542,MMD
9297,0.036303792453167984,LAMA2
19068,0.03629761116086979,WBP2
19708,0.03629716953845344,ZNF384
11119,0.036292049726924264,MS4A15
9940,0.03627346696535272,THUMPD3-AS1
10467,0.03627301379770223,MAP3K12
14203,0.0362688864279813,PTGS2
13086,0.036266517155393536,PDZD9
19783,0.036263884766985194,ZNF498
4514,0.036237236834239364,CYLD
9141,0.03623114900034586,KPRP
17292,0.03623114518178928,TAS2R3
8446,0.036228791393206075,INSM1
8860,0.0362215744154878,KIAA0319L
10304,0.036219459992699904,LUZP4
13682,0.036213896311045754,POU2AF1
16824,0.036211643188792844,SPTLC2
18192,0.036210446911822486,TRAF3IP1
8447,0.0362077357843545,INSM2
14568,0.036202966973486066,RBCK1
3679,0.036197880245694314,CHKA
18475,0.036197707676662354,TTC39A
3050,0.03619657743560314,CCDC108
3904,0.03618939245211521,CLSTN3
7203,0.036188155005976594,GPHA2
3793,0.03616692311388658,CLCA1
19690,0.03616524063980908,ZNF346
18,0.03616420405042529,A2LD1
1865,0.036160646317014836,C14orf166
5551,0.03616046170620395,ENPP3
10215,0.03615846999829412,LRRC45
8341,0.036151798373382914,IL20RB
12618,0.036151762171891366,ORC6L
814,0.03615028679149354,APEX2
13894,0.03615014117040134,PRDX4
6573,0.03614931995871753,FOXM1
11062,0.03614657881894862,MRPL39
16153,0.03614263719020052,SLC35F1
1575,0.03613723196956096,BRCC3
7089,0.036133812149478146,GNAS
6241,0.03612857963689684,FBXO48
12859,0.03612758795875947,PBLD
12041,0.036125444480049736,NT5C3
14254,0.036121021746111266,PTPRM
8056,0.0361163734228773,HSFY2
8821,0.036106642915815626,KDM5D
9408,0.03610175949539396,LELP1
15992,0.03609632211902652,SLC19A2
19968,0.036093379693105415,ZNF740
9938,0.036091368348401195,LOC440905
8211,0.03608869012633041,IFNA4
4524,0.03608704021034641,CYP1A2
15110,0.03608337406524297,RPN1
10518,0.03608096164336685,MAPRE3
8755,0.03607785869884569,KCNMA1
4081,0.036076140713692896,COPS7A
80,0.036074520844906324,ABCC8
1822,0.036064862447094434,C13orf16
1771,0.03606372590557572,C11orf9
13383,0.03605942031692153,PLA2G10
12012,0.03605794974277997,NRP2
14820,0.03605788311168217,RHOXF1
16438,0.036054497616218754,SNN
8531,0.036050109502993186,ISCA1P1
12924,0.03603574882470373,PCDHGA10
12220,0.03603448039437155,OMA1
14616,0.03603234260578093,RBMXL2
16563,0.036025361265940734,SNTB1
6279,0.03602152944954579,FCRL1
5999,0.03601773385646825,FAM22G
12170,0.036009956005714536,OC90
5187,0.03600907137435796,DST
15562,0.036008956213115624,SELK
9037,0.03599966094582349,KLF10
16407,0.035997550699448565,SNAP47
10082,0.03599676159365725,LOC90246
2388,0.035996106186795655,C2orf42
12807,0.03599598401870321,PAR5
18294,0.035995055425881474,TRIM63
18241,0.03598866459399979,TRIM10
2794,0.03597563405147074,C9orf71
2264,0.03595877555112507,C20orf12
3932,0.035955694955707634,CMYA5
5610,0.03595528407924778,EPOR
5432,0.035946745221880606,EIF3H
4195,0.03594528526358318,CRBN
10270,0.03594268564380491,LSM14A
17578,0.03594201071720868,THAP8
3767,0.035935122908889845,CIRBP
17917,0.03593232937909007,TMEM5
5669,0.03592156757347487,ESCO1
18612,0.03591879057036323,UBA3
16373,0.035917591872695845,SMN2
10942,0.03591194040482266,MOBKL1A
14585,0.035910830655401585,RBM23
7115,0.03590794294709509,GNL1
6459,0.035907716796946536,LINC01634
12238,0.03590527709542746,OPN4
14750,0.035905162182697306,RGL3
14963,0.035903908408171474,RNF24
15440,0.03590027509192498,SCGB3A2
16733,0.03589794552500721,SPDYE8P
16985,0.03589052013700079,STC2
18218,0.03587130895900438,TRAPPC9
11017,0.035869312049628045,MRC1
13213,0.035867948143137485,PHF17
589,0.03586587519539549,ALX1
1820,0.0358656958675983,C13orf15
14352,0.03586555772417243,RAB11FIP5
1039,0.035862452168803564,ARRDC3
18744,0.03585576570667862,UGT2B10
10372,0.03585472766865048,MAF1
4981,0.03585352581210321,DMRTA2
10395,0.03585321349408156,MAGEB2
7860,0.03584213363220701,HM13
6435,0.03584159226056621,SATB2-AS1
18369,0.03584146199386597,TSC22D2
15262,0.03584011137175899,RUNX1
10113,0.03583881328263027,LPAR1
9867,0.035838253694999225,C16orf96
20071,0.035835265097946815,ZP4
8016,0.03583285543205455,HS3ST1
4774,0.03583284209235646,DEFA6
8494,0.03582599411457573,IQGAP1
5533,0.035821188178009694,ENC1
6892,0.035817985976808554,GDI2
16414,0.03581262538691575,SNAPIN
9326,0.03581230779584681,LARS2
272,0.035808566021783596,ADAM32
12206,0.03580392459856323,OLA1
17311,0.03579650854767431,TATDN3
2252,0.03579427652279711,C1S
18627,0.035792113626837076,UBE2A
2349,0.03579043794130161,C22orf26
17712,0.03579035766075995,TMBIM4
11452,0.03578821999568137,NAT10
1866,0.03578400955553921,C14orf166B
4085,0.035783371611788635,COPZ2
739,0.03576960027485839,ANO7
8967,0.03576835846908471,KIAA2022
19611,0.03576666991904021,ZNF230
505,0.035764179689774016,AKR1E2
15932,0.03576335934354846,SLAMF7
10981,0.03575667331076594,MOXD1
16310,0.03575631107107487,SLIT2
15047,0.03575526232909532,RPL13AP17
19,0.035750416533885485,A2M
12561,0.03574857351824916,OR6V1
3004,0.03574842260279692,CBFA2T2
19359,0.035744074571520505,ZBTB39
18832,0.035742748173283226,USP10
8604,0.035737768234464895,ITPRIP
3910,0.035733701999120834,CLUAP1
7399,0.03573325896443769,GRM4
3325,0.03571949898184534,CD36
18333,0.0357158007496967,TRNT1
18039,0.03571250328498046,TNFRSF4
5842,0.03570971569984924,FAM120A
8271,0.035703140144569066,IGSF1
4080,0.03570193282539373,COPS6
5444,0.035699846884235074,EIF4E1B
9755,0.03569808326726688,FAM237A
17570,0.035697049159638346,THAP11
19182,0.03569586740893973,WIPF3
2523,0.03569337419065362,C4orf51
14194,0.035691844922717965,PTGES3
16769,0.035685328717017045,SPIRE1
9841,0.035684508741587864,SLC26A4-AS1
4215,0.03568444233246076,CRHR1
8424,0.035684382079504966,INO80D
10253,0.03567803637284648,LRRN4
3802,0.035677443854427865,CLCN4
10133,0.035676789445129274,LPPR1
18365,0.03567349791400853,TRY6
11836,0.03566894280727793,NMBR
20110,0.03566841515048916,ZYX
15984,0.03566662549638861,SLC17A6
1687,0.03566115056175746,C10orf27
7486,0.0356498466562207,GTPBP5
13368,0.03564917542091159,PKIG
9213,0.03564704051386327,KRTAP10-4
3735,0.035642156258050506,CHST15
7019,0.035641740699885814,GLIPR1L1
8817,0.03563215825570112,KDM4DL
10664,0.03563203012615606,MED17
5294,0.035626793148919735,EBPL
12407,0.035624625046160686,OR4D11
10930,0.035620127439591365,MMRN1
12075,0.035617385053483365,NUDCD1
13981,0.03561664314549992,PROCR
14411,0.03561641794588662,RAB8A
8334,0.0356123286435888,IL1RAPL1
10344,0.03560934037786477,LYSMD2
13978,0.035606813753234205,PRO1768
12280,0.035604395262067844,OR11H12
2130,0.03560430844583261,C1orf122
10710,0.03560137894120304,MEPE
19161,0.03559923880645004,WFDC12
20037,0.03559915306509796,ZNF843
13339,0.03559822378994732,PITPNA
17434,0.03559646153604667,TCP11
9605,0.03559436744618132,PARD6G-AS1
16167,0.03558948689099649,SLC38A11
17521,0.03558925569062929,TFB1M
1707,0.03558489998588223,C10orf75
7628,0.03557917607686888,HCRTR1
17258,0.03556891661209518,TAL1
6712,0.03556763955926815,GAB2
2194,0.035567047846655896,C1orf35
14850,0.03556038764379687,RIOK1
558,0.03555501022187148,ALKBH2
10659,0.03554318264182354,MED13L
16175,0.03554285426084036,SLC38A8
18470,0.03554262305221046,TTC35
1736,0.03554047424714161,C11orf45
11375,0.035538306725146844,MYRIP
11578,0.03553244798847852,NCRNA00219
3812,0.03552442890972461,CLDN15
9136,0.03552414167320124,KPNA4
2071,0.03552322010410205,C19orf28
12956,0.03551864883995801,PCIF1
12045,0.03551012588612463,NT5DC3
12848,0.03550359006368675,PAX1
18953,0.03549337213332341,VEPH1
385,0.035493007434711774,AFF3
15011,0.035487962904442165,ROR2
13004,0.0354873385389133,PDCL2
8809,0.035486706953557524,KDM2A
7597,0.0354826379202744,HBE1
10070,0.03548238027033865,MYT1L-AS1
8303,0.035463406448944794,IL13RA2
11702,0.035459182579972194,NF2
1439,0.035459139602971056,BCL6B
17874,0.03545465616564159,TMEM214
2755,0.035454570429944904,C9orf144B
16024,0.03543983069976275,SLC22A8
6604,0.035434493678547375,FRG2
8269,0.03543388912826941,IGSF10
12972,0.03542241499003152,PCOLCE
19937,0.03542218202781611,ZNF696
19927,0.03542130766849965,ZNF681
11810,0.035419591567947786,NLGN1
8476,0.035415672832582075,IPO9
8283,0.03540889372517547,IKBKAP
19303,0.03540167301827385,YLPM1
17176,0.03540053018900094,SYPL1
8661,0.03539356418346709,KAT2A
3028,0.0353855120745626,CBX5
2111,0.03538084172201526,C19orf77
19478,0.03537710806814766,ZFP90
18680,0.0353754966583242,UBN2
11605,0.03537235822484504,NDUFA2
19505,0.03536617613931899,ZIC1
7767,0.03536512752314602,HIST1H2AG
14627,0.03536393003952294,RBPJL
1699,0.03536244372777627,C10orf55
4949,0.0353603897171048,DLG5
13620,0.0353559175351218,POLR2A
17000,0.035351054858874714,STK17B
19399,0.03534706052055106,ZC4H2
1624,0.035343490209837757,BTBD3
6587,0.035342730573056425,FOXR1
248,0.035342100231625574,ACY1
9599,0.035341495445618244,MAPT-IT1
12611,0.035338722720944085,ORAI3
3043,0.03533032493289111,CCDC102A
3708,0.03532776233387425,CHRFAM7A
15213,0.035322868989419866,RSBN1L
17486,0.03532023567775549,TEPP
16329,0.03531957981316188,SMAD3
488,0.03531536405199095,AKAP8L
4978,0.035310123240567946,DMRT2
5938,0.03530999367803263,FAM176A
6345,0.03530567839282656,FGF8
18324,0.03530081635685604,TRMT2A
6410,0.035300371552799276,FKSG83
11378,0.035299149537370365,MYST2
3829,0.03529527048287977,CLDN9
8387,0.03529248629779697,ILVBL
3688,0.035288745265147525,CHMP2B
18488,0.03528840362477982,TTK
13877,0.03528426966839384,PRDM11
4436,0.035282400816589295,CX3CR1
3174,0.03528158357280692,CCDC86
14200,0.035278861519463245,PTGR1
15713,0.035277904527743154,SFPQ
15892,0.03526928825094479,SIPA1L2
1937,0.03526639613932535,C15orf61
15034,0.03526399858946386,RPGR
19803,0.03525829688792902,ZNF525
15419,0.03525552015735913,SCARNA6
14208,0.03525525587035536,PTK2
1819,0.03524850027973791,C12orf77
3928,0.03524806149763217,CMTM5
16992,0.03524550184922891,STIM1
10187,0.03524433007658911,LRRC20
5275,0.035230285830069756,E2F3
6031,0.03522766913787358,FAM46C
13838,0.03522300168243489,PPWD1
6780,0.0352116236183859,GALNT6
12740,0.03520422954072663,PADI3
10973,0.035204106327413935,MOS
5912,0.035203518509299155,FAM162B
9687,0.03520303736530633,LINC00882
2901,0.03520234110798696,CAMK2A
11034,0.03520123607148981,MRPL10
19344,0.0351929125163777,ZBTB1
7113,0.035191613865038135,GNGT1
2415,0.03518874967592472,C2orf72
11170,0.03518743568616448,MT1L
14871,0.03518475493802872,RMND5B
13134,0.035180717515366396,PEX7
5892,0.03516627802973447,FAM151B
2972,0.035165565917151836,CASKIN2
13145,0.03516362282639457,PFKFB3
10474,0.035162328936265544,MAP3K4
9990,0.03516186540883151,SMIM10
2134,0.0351550588912818,C1orf126
294,0.03515340611338666,ADAMTS4
20107,0.03514996924940005,ZXDC
8091,0.0351479594541449,HSPC072
18867,0.03512867954950164,USP42
14407,0.035123254219274265,RAB6B
14921,0.03511622005894627,RNF144A
12826,0.03511357671092111,PARP2
18403,0.03511247792204966,TSPAN14
12729,0.03510678355327279,PABPN1
10116,0.03510147485094679,LPAR4
3606,0.0351004613717983,CETN4P
3629,0.035099532575949347,CGB2
16804,0.035092794295259036,SPRR4
2616,0.03508448392773602,C6orf208
18290,0.03508223197810268,TRIM60
5644,0.035081009890957894,ERG
5202,0.03507725308961776,DTX4
20069,0.03507578511707357,ZP2
1741,0.035074668257311495,C11orf52
12352,0.03507215693766411,OR2G3
1900,0.035064255848252304,C14orf79
5136,0.03505274957619192,DPRXP4
2658,0.035047635805156165,C7orf31
17386,0.035046803236115,TC2N
12382,0.035046356329626376,OR2T5
1488,0.03504468646315772,BHLHA15
3805,0.0350393570827545,CLCN7
17977,0.03503710680949618,TMOD2
1762,0.03502867897725934,C11orf85
7527,0.03502585276193147,GZMB
17073,0.03501254311407223,SUCLA2
6865,0.035005019171999024,GCM1
13189,0.03500433163639327,PGPEP1L
7800,0.03500004193456951,HIST1H4C
13713,0.03499021422801954,PPARGC1A
451,0.034988750377106824,AHSP
1675,0.03498872918165071,C10orf122
5248,0.03498496122379891,DYNC1H1
17111,0.034975793250703734,SUPT5H
2038,0.034972874651854446,C17orf96
2830,0.034971594099558585,CABLES1
7941,0.03496741166678423,HOXA2
8613,0.034962711001353876,IYD
7561,0.0349622215038995,HAMP
6524,0.03495888798345543,FNDC5
17276,0.03495808312880695,TARP
10477,0.03495342874911509,MAP3K7
12424,0.03494804098782233,OR4K2
4618,0.03494630519653523,DARC
6029,0.03493903153191521,FAM46A
14821,0.03492593929683519,RHOXF2B
17457,0.03491712157874192,TDRD3
12445,0.03491484627956021,OR51D1
16320,0.03490682922584224,SLMO1
8516,0.034906246357757194,IRF8
15375,0.03490369729881948,SBF1
1991,0.034902195218296475,C17orf42
1984,0.03490137980950743,C17orf105
17148,0.03490132040004987,SYCP3
18944,0.0348912053212608,VDAC2
9859,0.03488603259015169,LINC00634
6644,0.03487600321452831,FTHL3
17472,0.03486778214270659,TECRL
8115,0.03486754163181546,HTR5A
8417,0.03486081744655573,INHBB
14992,0.03485002137359663,RNPS1
11389,0.03484948868484554,N6AMT1
10017,0.034843514866485126,TSSC2
12737,0.03483002647612056,PACSIN3
8971,0.03482806651478622,KIF12
16819,0.03481482894648204,SPTBN1
6231,0.03481424246902553,FBXO39
14139,0.03481100813512232,PSMD14
11303,0.034808743686294594,MYH11
6321,0.03480336050550333,FGD3
15366,0.03480194220503562,SASS6
1756,0.034796929415253086,C11orf74
18945,0.03479022590221416,VDAC3
7909,0.03478367863365419,HNRNPC
16735,0.034782605781255346,SPEF2
8349,0.034774798283920036,IL23R
17361,0.034773551659684765,TBL1XR1
9704,0.03477268739565778,LINC00410
10460,0.034767618679126776,MAP2K3
2091,0.0347631895840688,C19orf51
5053,0.03476067009235303,DNAL4
6205,0.034750627878245385,FBXL5
17468,0.0347498761896833,TEC
13202,0.034748951537619435,PHC2
16756,0.03474097532015068,SPIN4
4519,0.03473918577122965,CYP11B1
674,0.03473524006010263,ANKRD13B
15070,0.03473464188318851,RPL23P8
2510,0.03473459926213071,C4orf38
16334,0.03473276823873568,SMAD7
15995,0.034728228141932334,SLC1A2
4431,0.034719594491449964,CWC27
19811,0.034718630901443066,ZNF536
7238,0.034716599455780844,GPR133
2444,0.03471051223078807,C3orf22
15430,0.034701129052583206,SCG2
8960,0.03469994397088602,KIAA1919
6758,0.03468548934838195,GAK
15001,0.034683412190604015,ROCK1
14672,0.03467131100538936,REEP4
8682,0.0346706246110204,KCMF1
6847,0.03467021549289654,GBX1
4804,0.034669916325624765,DENND4C
17088,0.03466676831609591,SULT1C2
12268,0.03465765559694815,OR10K1
10747,0.03465699880402691,MFAP1
1168,0.03465529766314958,ATMIN
9053,0.03465417692748445,KLF9
15709,0.03465162718776146,SFI1
17862,0.03464745114501426,TMEM20
15771,0.034647200137503484,SGMS2
1798,0.03464154775964012,C12orf53
19236,0.03464036564609793,XAGE3
7858,0.03463946669897583,HLTF
8124,0.0346364149796388,HULC
12840,0.034636151820181406,PATE1
2687,0.03462938920498423,C7orf68
13327,0.03462882138535544,PIP
12731,0.034626666277117586,PACRG
11510,0.03462253199206498,NCKAP5L
14940,0.03461346058376814,RNF17
161,0.0346081196674084,ACER2
